agency_code,category_code,lea_code,name,county,street_addr,stree_addr2,city,zip,phone,grade_span,school_type,calendar_type,url,title_I,stem,School Name,IndianPct,AsianPct,HispanicPct,BlackPct,WhitePct,PacificIslandPct,TwoOrMorePct,MinorityPct,PacificIslandMalePct,TwoOrMoreMalePct,PacificIslandFemalePct,TwoOrMoreFemalePct,pct_eds,eg_index_ALL_AIG,eg_index_ALL_ALL,eg_index_ALL_BL7,eg_index_ALL_EDS,eg_index_ALL_ELS,eg_index_ALL_HI7,eg_index_ALL_SWD,eg_index_ALL_WH7,eg_index_MA_ALL,eg_score_ALL_AIG,eg_score_ALL_ALL,eg_score_ALL_BL7,eg_score_ALL_EDS,eg_score_ALL_ELS,eg_score_ALL_HI7,eg_score_ALL_SWD,eg_score_ALL_WH7,eg_score_MA_ALL,pct_ALL_ELP,pct_EDS_ELP,pct_FEM_ELP,pct_HI7_ELP,pct_MALE_ELP,pct_NSWD_ELP,csi_lp,csi_lg,tsi_cu,tsi_at,grad_project,lp_school,rlp_school,pct_met_Math Grades 3-8_LTG,pct_met_Reading Grades 3-8_LTG,pct_met_Total Targets_LTG,target_list,subgroup_list,pct_met_Math Grades 3-8_PART,pct_met_Science Grades 5&8_PART,pct_met_Total Targets_PART,pct_Math Grades 3-8_BL7_PART_DET,pct_Math Grades 3-8_EDS_PART_DET,pct_Math Grades 3-8_HI7_PART_DET,pct_Math Grades 3-8_SWD_PART_DET,pct_Math Grades 3-8_WH7_PART_DET,pct_Science Grades 5&8_EDS_PART_DET,pct_Science Grades 5&8_WH7_PART_DET,pct_passed_eog_RTA,pct_promoted_RTA,asm_option,subgroup,ma_score,ma_grade,rd_grade,sc_score,ach_score,eg_status,eg_score,spg_grade,ma_eg_status,rd_eg_status,ma_eg_score,rd_eg_score,aaa_score_ALL_SPG2,aaa_score_BL7_SPG2,aaa_score_EDS_SPG2,aaa_score_ELS_SPG2,aaa_score_HI7_SPG2,aaa_score_SWD_SPG2,aaa_score_WH7_SPG2,ach_score_ALL_SPG2,ach_score_EDS_SPG2,ach_score_SWD_SPG2,eg_score_ALL_SPG2,scgs_score_ALL_SPG2,scgs_score_EDS_SPG2,spg_score_ALL_SPG2,spg_score_EDS_SPG2,spg_score_SWD_SPG2,spg_score_WH7_SPG2,stu_enroll,cte_enrollment_pct,digital_media,device_access,device_access_grades,device_home,device_home_grades,BYOD,byod_grades,Book_TitlesPer_Student,wap,wap_class,media_school,devices,crime,short_term,long_term,expulsion,act_per1000_ALL,act_per1000_BL7,act_per1000_EDS,act_per1000_ELS,act_per1000_FEM,act_per1000_HI7,act_per1000_MU7,arr_per1000_ALL,arr_per1000_EDS,arr_per1000_ELS,arr_per1000_FEM,arr_per1000_HI7,arr_per1000_MU7,arr_per1000_SWD,arr_per1000_WH7,bha_per1000_ALL,bha_per1000_BL7,bha_per1000_EDS,bha_per1000_ELS,bha_per1000_FEM,bha_per1000_HI7,bha_per1000_MU7,bha_per1000_SWD,bha_per1000_WH7,exp_per1000_ALL,exp_per1000_FEM,exp_per1000_HI7,exp_per1000_MU7,exp_per1000_SWD,iss_per1000_ALL,iss_per1000_BL7,iss_per1000_EDS,iss_per1000_ELS,iss_per1000_FEM,iss_per1000_HI7,iss_per1000_MU7,iss_per1000_SWD,iss_per1000_WH7,lts_per1000_ALL,lts_per1000_BL7,lts_per1000_EDS,lts_per1000_ELS,lts_per1000_HI7,lts_per1000_MALE,lts_per1000_MU7,lts_per1000_SWD,lts_per1000_WH7,rpt_per1000_ALL,rpt_per1000_BL7,rpt_per1000_EDS,rpt_per1000_ELS,rpt_per1000_FEM,rpt_per1000_HI7,rpt_per1000_MALE,rpt_per1000_MU7,rpt_per1000_SWD,rpt_per1000_WH7,sts_per1000_ALL,sts_per1000_BL7,sts_per1000_EDS,sts_per1000_ELS,sts_per1000_FEM,sts_per1000_HI7,sts_per1000_MALE,sts_per1000_MU7,sts_per1000_SWD,sts_per1000_WH7,pct_ready_kea,welcome_url,unit_code
900314,M,900LEA,Monroe Middle,Union,601 E Sunset Drive,0,Monroe,28112,704-296-3120,06:08:00,Regular School,Traditional,mms.ucps.k12.nc.us,0,0,Monroe Middle,0.002304147465437788,0.004608294930875576,0.5990783410138248,0.3006912442396313,0.07027649769585254,0.0,0.02304147465437788,0.9297235023041476,0.0,0.012672811059907836,0.0,0.010368663594470045,51.1,1.54,0.73,0.57,0.44,1.93,2.49,-4.37,-1.09,0.73,83.8,81.8,81.4,81.1,84.8,86.2,59.3,74.5,81.8,14.9,14.0,16.4,15.0,13.6,15.7,N,N,Y,Y,0,Y,Y,57.1,57.1,60.0,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0.0,0,ALL,41.0,D,D,47.0,42.0,NotMet,65.8,D,Met,Met,80.7,78.5,48.2,37.2,40.2,43.7,52.5,17.1,60.7,47.6,39.9,17.2,81.8,58.2,48.7,54.0,48.0,26.0,63.0,890.0,30.56,4,Yes,06:07:08,Yes,06:07:08,No,-,13.19,89.0,1.39,2004.0,0.89,1.93,64.39,0.21,0.0,35.7968,30.6513,38.7097,43.4783,28.6396,38.4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.273,88.12299999999998,77.419,72.464,26.253,40.385,0.0,83.916,49.18,0.0,0.0,0.0,0.0,0.0,509.23800000000006,969.3489999999999,673.118,362.319,329.356,271.154,1200.0,853.1469999999997,377.04900000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.053,455.939,359.14,231.88400000000001,169.451,157.692,360.80199999999996,450.0,517.4830000000002,377.04900000000004,0.0,https://www.ucps.k12.nc.us/domain/141,920306
900316,H,900LEA,Forest Hills High,Union,100 Forest Hills School Rd,0,Marshville,28103,704-233-4001,09:12:00,Regular School,Traditional,fhhs.ucps.k12.nc.us/,0,0,Forest Hills High,0.0010193679918450561,0.005096839959225281,0.3394495412844037,0.2650356778797146,0.3649337410805301,0.0,0.024464831804281342,0.6350662589194699,0.0,0.014271151885830785,0.0,0.01019367991845056,60.0,1.89,2.1,1.16,1.23,0.04,0.62,-1.33,1.34,0.0,84.7,85.2,82.9,83.0,80.1,81.5,73.3,83.3,0.0,16.0,18.0,26.9,15.0,10.9,20.0,N,N,N,Y,N,N,N,0.0,0.0,50.0,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7",0.0,0.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ALL,0.0,0,0,0.0,54.0,NotMet,60.3,C,0,0,0.0,0.0,47.6,37.4,42.1,16.0,39.5,15.9,60.5,61.3,57.0,35.3,85.2,0.0,0.0,66.0,62.0,43.0,73.0,908.0,78.08,7,Yes,9:10:11:12,Yes,9:10:11:12,No,-,10.19,80.0,1.16,2006.0,0.82,2.11,13.35,0.4,0.0,38.0022,26.9231,42.4028,71.4286,21.7865,39.039,41.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.401999999999997,69.23100000000001,35.336,0.0,30.500999999999998,6.006,0.0,12.422,19.553,0.0,0.0,0.0,0.0,0.0,299.6740000000001,403.846,287.986,380.952,176.47099999999998,225.225,0.0,496.894,268.156,1.0858,0.0,1.7668,11.9048,3.003,1.9157,0.0,6.2112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.444,373.077,318.02099999999996,273.81,128.54,150.15,365.9,333.333,465.839,262.57,0.0,https://www.ucps.k12.nc.us/domain/141,920307
900318,E,900LEA,Hemby Bridge Elementary,Union,6701 Indian Trl-Fairview Rd,0,Indian Trail,28079,704-296-6352,P3:05,Regular School,Traditional,hbes.ucps.k12.nc.us/,0,0,Hemby Bridge Elementary,0.0,0.03470715835140998,0.12147505422993493,0.10629067245119306,0.7028199566160519,0.0,0.03470715835140998,0.29718004338394793,0.0,0.015184381778741863,0.0,0.01952277657266812,24.8,-0.83,0.59,-0.01,-0.73,0.3,-0.44,0.82,0.58,0.59,75.8,81.4,79.9,76.3,0.0,77.8,0.0,81.4,81.4,76.0,76.9,83.3,0.0,69.2,78.9,N,N,Y,Y,0,N,N,0.0,100.0,50.0,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7",100.0,100.0,100.0,95.0,95.0,95.0,0.0,95.0,0.0,95.0,76.0,88.0,0,ALL,71.0,B,B,74.0,70.0,Met,79.3,B,Exceeded,Met,85.3,76.0,76.8,67.2,60.9,55.6,67.9,24.4,80.2,78.9,60.9,24.4,81.4,90.2,0.0,79.0,64.0,24.0,82.0,0.0,0.0,5,Yes,03:04:05,No,-,No,-,22.04,48.0,1.41,2000.0,0.87,0.21,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,0.0,0.0,30.303,0.0,0.0,0.0,12.5,5.9879999999999995,0.0,0.0,0.0,0.0,0.0,28.017,61.224,23.438000000000002,60.606,12.931,17.857,62.5,37.5,23.951999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.155,0.0,0.0,0.0,0.0,0.0,4.184,0.0,0.0,2.9939999999999998,25.862,122.449,46.875,30.303,4.31,17.857,46.025,0.0,75.0,14.97,50.0,https://www.ucps.k12.nc.us/domain/141,920308
900320,E,900LEA,Indian Trail Elementary,Union,200 Education Rd,0,Indian Trail,28079,704-296-3095,P3:05,Regular School,Traditional,ites.ucps.k12.nc.us/,0,0,Indian Trail Elementary,0.003205128205128205,0.035256410256410256,0.15064102564102566,0.09294871794871797,0.6794871794871795,0.0,0.038461538461538464,0.3205128205128205,0.0,0.02243589743589744,0.0,0.016025641025641024,35.7,-0.44,2.13,1.57,1.24,1.85,-1.16,-0.3,3.47,2.13,77.8,85.3,83.9,83.1,84.6,74.2,78.5,88.6,85.3,40.5,39.1,29.4,31.6,50.0,45.5,N,N,N,N,0,N,N,0.0,16.7,8.3,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,61.6,90.2,0,ALL,77.0,B,B,82.0,76.0,Met,84.1,B,Met,Exceeded,80.0,88.0,69.2,62.2,53.5,63.2,56.0,28.8,73.4,71.8,55.9,28.8,85.3,87.0,72.7,75.0,61.0,39.0,78.0,0.0,0.0,1,Yes,03:04:05,No,-,No,-,24.71,53.0,1.43,2001.0,1.03,0.0,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.885,135.593,41.841,0.0,0.0,30.303,0.0,12.987,9.217,0.0,0.0,0.0,0.0,0.0,19.108,16.949,25.105,36.364000000000004,0.0,10.101,40.0,0.0,20.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.84100000000002,152.542,92.05,0.0,6.472,90.90899999999999,134.731,120.0,129.87,59.908,18.3,https://www.ucps.k12.nc.us/domain/141,920312
900328,E,900LEA,Kensington Elementary,Union,8701 Kensington Drive,0,Waxhaw,28173,704-290-1500,P3:05,Regular School,Traditional,kees.ucps.k12.nc.us,0,0,Kensington Elementary,0.0,0.06186868686868687,0.09974747474747477,0.07702020202020203,0.7159090909090909,0.0,0.045454545454545456,0.2840909090909091,0.0,0.01893939393939394,0.0,0.02651515151515152,5.4,-3.93,0.48,-0.94,1.82,0.0,0.12,1.95,0.57,0.48,60.3,81.2,75.3,0.0,0.0,80.3,84.8,81.4,81.2,60.0,0.0,0.0,0.0,0.0,61.5,N,N,N,N,0,N,N,0.0,60.0,30.0,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,HI7,SWD,WH7",100.0,100.0,100.0,95.0,0.0,95.0,95.0,95.0,0.0,95.0,88.5,95.0,0,ALL,91.0,A,B,87.0,88.0,Met,83.5,A+NG,Met,Met,81.8,83.6,89.8,83.3,92.9,0.0,91.7,53.8,89.8,89.6,92.9,53.8,81.2,88.4,0.0,88.0,93.0,60.0,88.0,0.0,0.0,4,Yes,03:04:05,No,-,No,-,19.67,59.0,1.23,2003.0,1.16,0.0,0.68,0.0,0.0,1.2092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.628,0.0,0.0,0.0,7.246,0.0,0.0,0.0,3.478,0.0,0.0,0.0,0.0,0.0,13.300999999999998,15.625,0.0,0.0,4.831,24.691,55.556000000000004,43.478,8.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.209,0.0,0.0,0.0,0.0,0.0,2.5580000000000003,0.0,0.0,1.739,7.255,0.0,0.0,0.0,2.415,0.0,12.788,83.333,57.971000000000004,5.2170000000000005,57.6,https://www.ucps.k12.nc.us/domain/141,920316
900332,E,900LEA,Marshville Elementary,Union,515 North Elm Street,0,Marshville,28103,704-296-6340,P3:05,Regular School,Traditional,mves.ucps.k12.nc.us/,Y,0,Marshville Elementary,0.0,0.0,0.19395465994962216,0.3954659949622166,0.3929471032745592,0.0,0.017632241813602016,0.6070528967254408,0.0,0.007556675062972292,0.0,0.010075566750629723,53.5,0.0,-0.67,-0.88,-0.07,1.66,1.48,-0.34,-0.1,-0.67,0.0,76.6,75.6,79.6,84.1,83.7,0.0,79.5,76.6,69.0,80.0,66.7,69.0,71.4,72.0,N,N,Y,Y,0,N,N,0.0,0.0,0.0,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7",100.0,100.0,100.0,95.0,95.0,95.0,0.0,95.0,95.0,95.0,48.1,66.7,0,ALL,63.0,C,C,57.0,58.0,Met,84.9,C,Exceeded,Met,90.8,79.6,51.5,33.6,44.1,42.3,46.3,11.8,70.9,54.1,46.2,11.8,76.6,68.6,58.3,59.0,53.0,12.0,75.0,0.0,0.0,5,Yes,03:04:05,No,-,No,-,34,49.0,1.36,2002.0,0.49,0.21,7.61,0.0,0.0,2.5,6.1728,4.3668,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,86.42,61.135,0.0,25.0,0.0,0.0,25.641,12.422,0.0,0.0,0.0,0.0,0.0,30.0,30.864,30.568,44.443999999999996,10.0,23.529,0.0,128.205,31.055999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,12.345999999999998,8.734,0.0,15.0,0.0,0.0,0.0,25.641,6.211,112.5,191.358,139.738,111.111,70.0,70.58800000000002,144.186,0.0,256.41,49.68899999999999,30.9,https://www.ucps.k12.nc.us/domain/141,920317
900334,E,900LEA,Marvin Elementary,Union,9700 Marvin School Rd,0,Marvin,28173,704-843-5399,P3:05,Regular School,Traditional,mres.ucps.k12.nc.us/,0,0,Marvin Elementary,0.0027739251040221915,0.22052704576976426,0.04993065187239944,0.045769764216366166,0.6449375866851595,0.0,0.036061026352288486,0.3550624133148405,0.0,0.02080443828016644,0.0,0.015256588072122053,5.0,-1.11,1.45,-0.16,0.0,0.0,-0.39,-0.9,0.96,1.45,74.4,83.6,0.0,0.0,0.0,78.0,0.0,82.4,83.6,72.7,0.0,0.0,0.0,0.0,80.0,N,N,N,Y,0,N,N,0.0,66.7,33.3,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,WH7",100.0,100.0,100.0,0.0,0.0,0.0,0.0,95.0,0.0,95.0,90.2,95.0,0,ALL,91.0,A,A,85.0,89.0,Met,73.2,A+NG,Met,Met,73.1,83.2,92.5,80.0,0.0,0.0,95.0,52.1,92.8,93.1,0.0,52.1,83.6,95.0,0.0,91.0,0.0,52.0,91.0,0.0,0.0,5,Yes,03:04:05,No,-,No,-,21.9,52.0,1.18,2003.0,1,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.345999999999998,0.0,0.0,0.0,5.65,51.282,0.0,25.974,14.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7430000000000003,0.0,0.0,0.0,0.0,0.0,5.167999999999998,0.0,12.987,4.1930000000000005,65.9,https://www.ucps.k12.nc.us/domain/141,920318
900336,H,900LEA,Monroe High,Union,1 High School Dr,0,Monroe,28112,704-296-3130,09:12:00,Regular School,Traditional,mhs.ucps.k12.nc.us/,0,0,Monroe High,0.00182648401826484,0.00821917808219178,0.5388127853881278,0.3305936073059361,0.091324200913242,0.0,0.02922374429223744,0.908675799086758,0.0,0.0136986301369863,0.0,0.015525114155251141,70.4,-0.5,2.8,-0.17,3.3,1.54,3.52,-0.57,0.32,0.0,77.5,87.0,79.1,88.2,83.8,88.8,77.1,80.8,0.0,5.0,5.0,5.0,5.0,5.0,5.0,N,N,Y,Y,N,N,N,0.0,0.0,5.0,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD,WH7",0.0,0.0,81.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ALL,0.0,0,0,0.0,51.0,NotMet,59.5,D,0,0,0.0,0.0,39.3,32.6,37.4,16.2,40.1,10.9,57.5,53.1,49.2,19.9,87.0,0.0,0.0,60.0,57.0,31.0,65.0,1049.0,75.98,4,Yes,9:10:11:12,Yes,9:10:11:12,No,-,9.34,95.0,1.32,2002.0,0.83,1.12,32.41,0.35,0.0,23.0548,44.1989,22.1066,12.931,12.7042,10.1695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.37,30.386999999999997,16.905,4.31,10.889000000000001,3.39,31.25,36.082,20.0,0.0,0.0,0.0,0.0,0.0,731.988,1312.155,789.337,379.31,548.094,374.57599999999996,562.5,840.206,480.0,0.9606,2.7624,1.3004,0.0,0.0,1.8382,0.0,5.1546,0.0,0.961,0.0,1.3,4.31,0.0,1.695,1.838,0.0,0.0,0.0,489.914,883.9780000000003,518.856,250.0,364.791,244.06799999999998,568.015,500.0,675.258,300.0,0.0,https://www.ucps.k12.nc.us/domain/141,920320
900340,E,900LEA,New Salem Elementary,Union,6106 Hwy 205,0,Marshville,28103,704-385-9430,PK:05,Regular School,Traditional,nses.ucps.k12.nc.us/,0,0,New Salem Elementary,0.0,0.0,0.03937007874015748,0.015748031496062992,0.9330708661417324,0.0,0.011811023622047244,0.06692913385826772,0.0,0.003937007874015748,0.0,0.007874015748031496,31.5,0.0,-1.24,0.0,-0.62,0.0,0.0,0.74,-1.11,-1.24,0.0,73.8,0.0,76.9,0.0,0.0,0.0,74.4,73.8,0.0,0.0,0.0,0.0,0.0,0.0,N,N,Y,N,0,N,N,0.0,33.3,16.7,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7",100.0,100.0,100.0,0.0,95.0,0.0,0.0,95.0,0.0,95.0,77.6,93.9,0,ALL,69.0,C,C,67.0,67.0,NotMet,64.6,C,NotMet,Met,64.1,77.6,72.8,0.0,60.0,0.0,0.0,26.3,73.6,73.6,60.0,26.3,73.8,78.0,0.0,74.0,63.0,26.0,74.0,0.0,0.0,1,Yes,03:04:05,No,-,No,-,35.07,27.0,1.29,2000.0,0.66,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.857999999999999,0.0,24.096,0.0,8.402999999999999,0.0,0.0,0.0,12.658,0.0,0.0,0.0,0.0,0.0,7.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.09899999999998,0.0,48.19300000000001,0.0,16.807000000000002,0.0,125.926,0.0,37.037,80.169,44.2,https://www.ucps.k12.nc.us/domain/141,920324
900341,E,900LEA,Porter Ridge Elementary,Union,2843 Ridge Road,0,Indian Trail,28079,704-289-1965,P3:05,Regular School,Traditional,pres.ucps.k12.nc.us,0,0,Porter Ridge Elementary,0.007547169811320755,0.009433962264150943,0.3150943396226415,0.15283018867924528,0.4792452830188679,0.0,0.035849056603773584,0.5207547169811321,0.0,0.016981132075471698,0.0,0.018867924528301886,45.6,-1.57,-1.35,-1.72,-1.53,-1.35,-1.07,1.33,-0.66,-1.35,72.1,73.2,71.4,72.3,73.2,74.6,83.3,76.7,73.2,49.3,51.0,56.0,50.0,45.2,48.2,N,N,Y,Y,0,N,N,0.0,16.7,7.7,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,65.2,84.8,0,ALL,65.0,C,C,66.0,65.0,Met,80.2,C,Met,Met,77.5,83.4,62.3,46.5,53.6,43.6,61.0,15.6,68.2,62.9,55.9,15.6,73.2,75.8,69.8,65.0,59.0,29.0,72.0,0.0,0.0,1,Yes,03:04:05,No,-,No,-,29.49,51.0,1.28,2001.0,1.03,0.62,2.49,0.0,0.0,5.5762,0.0,7.4906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5760000000000005,0.0,7.4910000000000005,0.0,0.0,0.0,10.417,0.0,12.821,11.538,27.881,36.145,29.963,0.0,4.0,5.9879999999999995,48.611000000000004,105.26299999999999,76.923,34.615,11.3,https://www.ucps.k12.nc.us/domain/141,920325
900342,H,900LEA,Porter Ridge High School,Union,2839 Ridge Road,0,Indian Trail,28079,704-292-7662,09:12:00,Regular School,Traditional,prhs.ucps.k12.nc.us,0,0,Porter Ridge High School,0.004050925925925926,0.018518518518518517,0.1851851851851852,0.1238425925925926,0.6348379629629629,0.0005787037037037037,0.03298611111111111,0.3651620370370369,0.0,0.019675925925925927,0.0005787037037037037,0.013310185185185184,25.5,-0.83,-0.1,-0.31,-1.94,-0.5,0.75,-1.68,-0.18,0.0,75.8,79.5,78.4,70.3,77.5,81.8,71.6,79.1,0.0,34.8,28.6,39.3,25.5,31.6,44.9,N,N,N,N,N,N,N,0.0,0.0,31.6,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7",0.0,0.0,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ALL,0.0,0,0,0.0,76.0,Exceeded,92.4,B,0,0,0.0,0.0,66.1,50.5,49.6,25.5,55.1,22.3,72.9,77.0,63.2,43.5,79.5,0.0,0.0,78.0,65.0,49.0,81.0,1726.0,72.89,7,Yes,9:10:11:12,Yes,9:10:11:12,No,-,10.46,96.0,1.25,2005.0,0.94,1.34,8.7,0.06,0.0,5.2570000000000014,0.0,0.0,37.5,1.224,9.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.028000000000002,74.766,42.035,0.0,7.3439999999999985,15.625,52.632,44.199,10.027000000000001,0.0,0.0,0.0,0.0,0.0,36.215,70.093,53.097,50.0,24.48,59.375,52.632,88.398,21.878,1.7523,4.6729,2.2124,12.5,3.125,3.2931,0.0,0.0,0.9116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.607,130.841,88.49600000000002,25.0,34.272,75.0,120.74600000000001,140.351,116.022,70.191,0.0,https://www.ucps.k12.nc.us/domain/141,920326
900343,M,900LEA,Porter Ridge Middle School,Union,2827 Ridge Road,0,Indian Trail,28079,704-225-7555,06:08:00,Regular School,Traditional,prms.ucps.k12.nc.us,0,0,Porter Ridge Middle School,0.00234009360374415,0.02574102964118565,0.1981279251170047,0.12090483619344773,0.6076443057722309,0.0,0.0452418096723869,0.3923556942277691,0.0,0.0249609984399376,0.0,0.0202808112324493,28.4,0.2,0.82,0.41,0.25,1.79,0.48,-2.03,0.63,0.82,80.5,82.0,81.0,80.6,84.4,81.2,69.8,81.5,82.0,29.3,32.1,44.4,20.0,17.4,50.0,N,N,Y,Y,0,N,N,25.0,25.0,23.5,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7",100.0,100.0,100.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0,ALL,67.0,C,B,87.0,73.0,Met,70.9,B,Met,Met,77.2,72.6,75.7,60.8,62.7,55.8,67.9,25.9,81.3,77.4,65.7,29.5,82.0,91.0,83.8,78.0,69.0,38.0,83.0,1274.0,77.39,2,Yes,06:07:08,Yes,06:07:08,No,-,12.24,104.0,1.58,2003.0,0.86,1.04,13.26,0.07,0.0,3.1397,12.9032,5.3191,0.0,1.6722,3.937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.699000000000002,19.355,23.936,0.0,1.672,15.748,34.483000000000004,35.461,14.120999999999999,0.0,0.0,0.0,0.0,0.0,175.03900000000004,264.51599999999996,276.596,296.296,107.023,244.09400000000002,206.89700000000002,375.88699999999994,138.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.783,154.839,117.021,18.519000000000002,23.410999999999998,59.055,116.959,362.069,198.582,43.646,0.0,https://www.ucps.k12.nc.us/domain/141,920327
900344,H,900LEA,Parkwood High,Union,3220 Parkwood School Rd,0,Monroe,28112,704-764-2900,09:12:00,Regular School,Traditional,pwhs.ucps.k12.nc.us,0,0,Parkwood High,0.003581020590868397,0.005371530886302597,0.11190689346463742,0.09310653536257832,0.7582811101163832,0.0,0.02775290957923008,0.24171888988361684,0.0,0.01432408236347359,0.0,0.01342882721575649,29.1,-0.18,2.31,1.33,1.43,0.0,1.03,-0.12,1.99,0.0,79.1,85.7,83.3,83.5,0.0,82.5,79.4,84.9,0.0,10.5,15.4,0.0,11.1,20.0,9.1,N,N,N,N,N,N,N,0.0,0.0,75.0,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7",0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ALL,0.0,0,0,0.0,72.0,Met,73.7,B,0,0,0.0,0.0,65.3,51.1,51.2,0.0,54.1,15.9,69.7,77.5,67.2,40.8,85.7,0.0,0.0,79.0,70.0,49.0,81.0,1108.0,70.22,2,Yes,9:10:11:12,Yes,9:10:11:12,No,-,10.75,85.0,1.47,2005.0,0.83,3.62,15.11,0.18,0.0,10.9389,9.6154,9.2593,0.0,3.5971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.055,9.615,18.519000000000002,0.0,12.59,24.0,0.0,40.0,21.250999999999998,0.0,0.0,0.0,0.0,0.0,59.253,115.385,101.852,86.95700000000002,28.776999999999997,72.0,64.516,128.0,48.40600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.989,173.077,336.42,86.95700000000002,89.928,144.0,294.118,322.58099999999996,328.0,197.166,0.0,https://www.ucps.k12.nc.us/domain/141,920328
